,gml_id,quelle_daten,idnr,dgpkey,benennung,belegenheit,belegenheit_detail,gesamtanlagennummer,gesamtanlage,nutz_code,nutzung,bezirk,stadtteil,ortsteil,gemarkung,veroeffentl_amtlicher_anzeiger,herrichtung,verwaltungsvermoegen,aktualitaet,flaeche_ha,stand,geometry
86,DE.HH.UP_KLEINGARTENANLAGEN_86,"BUKEA, GEODATENSERVER (ArcSDE)",000736,40665027,432 Früh Auf v. 1920,Schwartauer Straße,Schwartauer Straße,0,,65,Grün an Kleingärten,Hamburg-Nord,Groß Borstel,406,419,,,Flächen des Bezirks - Stadtgrün,05.01.2021,0.3,2021-02-16,"MULTIPOLYGON (((565075.764 5941357.558, 565133.978 5941332.968, 565132.898 5941330.439, 565131.987 5941328.304, 565131.904 5941328.108, 565119.9620000001 5941333.416, 565103.1 5941340.117, 565078.888 5941350.062, 565076.2929999999 5941350.062, 565066.998 5941328.659, 565059.88 5941311.185, 565114.259 5941286.766, 565113.075 5941283.992, 565112.5060000001 5941282.66, 565057.776 5941306.205, 565048.2340000001 5941283.62, 565015.367 5941297.7, 565010.173 5941360.232, 565013.169 5941359.358, 565024.194 5941355.466, 565066.133 5941337.091, 565075.764 5941357.558), (565032.379 5941331.573, 565022.412 5941330.742, 565023.388 5941319.048, 565021.238 5941318.869, 565022.17 5941307.7, 565034.226 5941308.706, 565033.92 5941312.383, 565052.8050000001 5941313.958, 565051.656 5941327.727, 565036.608 5941326.471, 565036.4179999999 5941328.755, 565032.6409999999 5941328.44, 565032.379 5941331.573)))"
87,DE.HH.UP_KLEINGARTENANLAGEN_90,"BUKEA, GEODATENSERVER (ArcSDE)",000839,51565047,544 Siedlungsgem. Lohkoppel,Pezolddamm,Pezolddamm I,0,Pezolddamm - Kleingärten,65,Grün an Kleingärten,Wandsbek,Bramfeld,515,546,,,Flächen des Bezirks - Stadtgrün,05.01.2021,0.1,2021-02-16,"MULTIPOLYGON (((573930.237 5942454.103, 573914.887 5942448.921, 573914.9350000001 5942462.011, 573917.183 5942462.003, 573919.298 5942461.995, 573919.298 5942462.008, 573919.308 5942462.008, 573919.3689999999 5942478.777, 573919.422 5942493.485, 573919.414 5942493.487, 573919.291 5942493.487, 573912.62 5942493.511, 573912.426 5942493.512, 573912.527 5942493.71, 573928.725 5942525.601, 573929.523 5942527.172, 573934.148 5942536.277, 573940.944 5942549.658, 573941.1040000001 5942549.971, 573942.442 5942552.606, 573944.4669999999 5942556.591, 573949.179 5942554.449, 573943.569 5942543.347, 573945.642 5942542.303, 573923.9939999999 5942497.881, 573923.222 5942493.44, 573923.4129999999 5942460.425, 573929.012 5942460.232, 573930.237 5942454.103)))"
88,DE.HH.UP_KLEINGARTENANLAGEN_113,"BUKEA, GEODATENSERVER (ArcSDE)",001164,51265006,580 Deelwischredder,Deelwischredder,Deelwischredder,0,,65,Grün an Kleingärten,Wandsbek,Jenfeld,512,550,,,Flächen des Bezirks - Stadtgrün,05.01.2021,0.0,2021-02-16,"MULTIPOLYGON (((575754.694 5935923.657, 575755.8199999999 5935929.6, 575752.85 5935930.102, 575753.377 5935933.022, 575787.0429999999 5935927.375, 575786.493 5935924.414, 575763.649 5935928.277, 575762.434 5935921.966, 575754.694 5935923.657)))"
89,DE.HH.UP_KLEINGARTENANLAGEN_87,"BUKEA, GEODATENSERVER (ArcSDE)",000669,51465011,582 Am Berner Wald,Am Berner Wald - Langenbeern,Am Berner Wald - Langenbeern,0,Meiendorfer Mühlenweg,65,Grün an Kleingärten,Wandsbek,Farmsen-Berne,514,539,,,Flächen des Bezirks - Stadtgrün,05.01.2021,4.1,2021-02-16,"MULTIPOLYGON (((574704.017 5943913.297, 574704.1 5943913.21, 574727.273 5943889.044, 574744.422 5943871.253, 574767.113 5943847.269, 574774.156 5943840.179, 574781.076 5943833.729, 574789.54 5943826.57, 574805.0209999999 5943814.646, 574819.0209999999 5943804.107, 574816.611 5943801.26, 574803.6409999999 5943813.038, 574790.222 5943798.43, 574806.622 5943782.923, 574808.5600000001 5943784.414, 574823.916 5943769.653, 574836.441 5943783.964, 574821.084 5943799.023, 574823.1 5943801.182, 574827.939 5943797.917, 574832.144 5943795.212, 574840.691 5943789.978, 574845.019 5943787.466, 574853.621 5943782.591, 574856.297 5943781.238, 574861.248 5943779.239, 574861.154 5943778.777, 574847.838 5943713.563, 574834.25 5943669.513, 574824.2560000001 5943637.177, 574815.393 5943608.481, 574808.696 5943586.783, 574801.581 5943563.388, 574795.982 5943545.224, 574790.39 5943527.084, 574789.211 5943523.263, 574769.884 5943460.568, 574769.849 5943460.454, 574791.607 5943397.605, 574727.399 5943374.883, 574724.6949999999 5943383.004, 574709.5550000001 5943377.922, 574684.439 5943451.086, 574635.55 5943591.729, 574624.865 5943623.295, 574624.605 5943624.066, 574616.953 5943644.345, 574616.598 5943645.286, 574616.692 5943645.423, 574622.669 5943647.478, 574626.2169999999 5943645.05, 574627.898 5943639.074, 574622.669 5943637.766, 574640.5870000001 5943584.687, 574658.154 5943589.764, 574639.664 5943643.368, 574634.4350000001 5943641.688, 574630.887 5943653.64, 574615.382 5943648.971, 574613.711 5943653.992, 574601.765 5943690.018, 574598.296 5943700.479, 574590.412 5943714.747, 574583.0379999999 5943728.093, 574575.651 5943741.464, 574568.363 5943754.653, 574561.0379999999 5943767.91, 574553.677 5943781.234, 574526.6409999999 5943830.165, 574524.692 5943833.693, 574523.718 5943835.469, 574533.1189999999 5943841.975, 574557.8050000001 5943859.034, 574557.49 5943855.994, 574557.917 5943854.128, 574559.8370000001 5943852.315, 574563.623 5943850.502, 574565.862 5943849.915, 574569.969 5943849.968, 574572.155 5943851.514, 574573.115 5943853.22, 574573.062 5943861.539, 574572.316 5943862.819, 574571.303 5943863.886, 574569.7560000001 5943864.472, 574568.476 5943864.846, 574566.655 5943865.149, 574599.716 5943887.995, 574604.85 5943876.133, 574584.1360000001 5943867.414, 574589.15 5943856.003, 574613.1360000001 5943866.031, 574602.497 5943889.916, 574604.6189999999 5943891.383, 574677.512 5943944.341, 574682.126 5943938.936, 574704.017 5943913.297), (574623.174 5943662.483, 574625.15 5943664.717, 574625.752 5943667.466, 574625.58 5943671.848, 574624.463 5943677.346, 574622.573 5943685.079, 574621.113 5943689.117, 574619.738 5943691.866, 574617.504 5943695.131, 574615.786 5943696.85, 574613.38 5943696.85, 574611.833 5943696.162, 574610.029 5943694.358, 574608.826 5943692.124, 574608.053 5943689.547, 574607.537 5943683.791, 574607.88 5943681.385, 574609.341 5943676.488, 574611.9179999999 5943669.271, 574613.121 5943666.779, 574615.441 5943663.514, 574617.589 5943662.054, 574620.424 5943661.967, 574623.174 5943662.483), (574806.257 5943723.249, 574809.2070000001 5943726.936, 574815.292 5943735.969, 574818.242 5943742.79, 574819.7169999999 5943748.32, 574819.5330000001 5943752.745, 574817.3199999999 5943760.119, 574814.924 5943764.544, 574803.124 5943776.528, 574778.973 5943798.838, 574765.883 5943810.637, 574801.095 5943722.512, 574802.5699999999 5943722.328, 574806.257 5943723.249), (574696.686 5943902.815, 574683.633 5943907.651, 574679.765 5943908.779, 574670.741 5943909.424, 574661.394 5943908.781, 574650.113 5943906.042, 574638.671 5943900.726, 574621.911 5943891.219, 574610.791 5943884.452, 574618.526 5943866.726, 574644.794 5943878.004, 574653.819 5943881.709, 574658.654 5943883.32, 574666.389 5943883.803, 574677.025 5943882.674, 574691.529 5943878.322, 574696.686 5943902.815), (574800.2169999999 5943813.08, 574740.607 5943866.872, 574718.128 5943885.94, 574698.66 5943899.991, 574693.8419999999 5943877.513, 574706.487 5943869.886, 574716.121 5943862.258, 574728.965 5943851.018, 574739.804 5943840.782, 574761.078 5943821.111, 574786.568 5943798.029, 574800.2169999999 5943813.08), (574618.694 5943707.717, 574598.4129999999 5943758.608, 574545.3100000001 5943836.789, 574531.295 5943828.677, 574578.866 5943749.758, 574602.098 5943703.293, 574606.155 5943701.817, 574618.694 5943707.717), (574684.367 5943682.462, 574789.924 5943725.843, 574782.9179999999 5943743.925, 574782.2389999999 5943744.377, 574767.999 5943738.954, 574699.964 5943710.711, 574636.223 5943684.728, 574639.839 5943675.687, 574644.133 5943665.743, 574684.367 5943682.462), (574810.872 5943685.154, 574803.844 5943709.102, 574643.491 5943655.241, 574651.04 5943633.376, 574810.872 5943685.154), (574675.4889999999 5943878.759, 574667.87 5943879.848, 574659.38 5943878.978, 574653.502 5943877.019, 574618.017 5943862.22, 574555.102 5943835.668, 574566.204 5943818.689, 574577.306 5943802.58, 574633.036 5943825.868, 574706.6189999999 5943857.206, 574709.231 5943858.512, 574710.102 5943860.035, 574710.102 5943861.124, 574709.014 5943862.648, 574704.66 5943866.566, 574697.476 5943871.138, 574694.429 5943872.88, 574680.496 5943866.786, 574675.4889999999 5943878.759), (574679.2879999999 5943799.41, 574736.357 5943822.901, 574728.804 5943840.314, 574712.23 5943855.63, 574648.447 5943828.574, 574586.553 5943802.774, 574601.657 5943766.689, 574679.2879999999 5943799.41), (574781.336 5943748.332, 574767.097 5943783.817, 574765.741 5943784.269, 574763.48 5943784.269, 574702.905 5943758.285, 574619.951 5943723.714, 574627.183 5943705.408, 574634.415 5943687.779, 574781.336 5943748.332), (574765.063 5943788.676, 574756.023 5943811.956, 574741.557 5943821.449, 574734.324 5943819.19, 574603.453 5943763.831, 574618.143 5943727.217, 574765.063 5943788.676), (574819.415 5943663.002, 574813.3320000001 5943681.968, 574651.928 5943629.742, 574669.106 5943574.985, 574686.642 5943575.341, 574711.693 5943575.338, 574728.871 5943581.42, 574732.306 5943571.669, 574751.059 5943518.432, 574761.795 5943485.149, 574761.879 5943485.402, 574785.773 5943557.078, 574819.415 5943663.002)))"
90,DE.HH.UP_KLEINGARTENANLAGEN_88,"BUKEA, GEODATENSERVER (ArcSDE)",000825,13765007,719 Gartenbauverein Wilhelmsburg,Kuckuckshorn,Kuckuckshorn,0,Wilhelmsburger Inselpark,65,Grün an Kleingärten,Hamburg-Mitte,Wilhelmsburg,137,0,,,Flächen des Bezirks - Stadtgrün,05.01.2021,2.1,2021-02-16,"MULTIPOLYGON (((566024.078 5927392.597, 566041.144 5927386.512, 566059.797 5927379.368, 566063.3689999999 5927376.987, 566066.544 5927372.092, 566064.656 5927355.203, 566064.1629999999 5927350.794, 566065.052 5927350.507, 566075.275 5927347.221, 566075.425 5927347.916, 566075.424 5927287.33, 566075.639 5927264.405, 566076.215 5927202.846, 566077.199 5927153.818, 566076.866 5927153.014, 566076.103 5927151.168, 566060.725 5927113.969, 566053.986 5927098.118, 566038.366 5927061.223, 566029.024 5927038.565, 566025.708 5927030.523, 566022.759 5927023.584, 566014.397 5927003.323, 566003.624 5926978.816, 566003.624 5926978.008, 566035.133 5926962.926, 566048.0600000001 5926994.435, 566054.38 5927009.603, 566060.634 5927024.526, 566078.1310000001 5927066.284, 566078.458 5927067.065, 566078.692 5927058.07, 566068.882 5927034.341, 566068.778 5927034.088, 566067.939 5927032.058, 566064.174 5927022.953, 566057.995 5927008.005, 566052.789 5926995.412, 566046.539 5926979.435, 566045.574 5926976.968, 566044.101 5926973.613, 566038.525 5926960.909, 566033.517 5926952.569, 566028.409 5926944.107, 566025.247 5926948.369, 566028.393 5926955.871, 566026.699 5926957.323, 566025.974 5926960.227, 566022.999 5926961.446, 566018.326 5926951.81, 565997 5926920.325, 565977.536 5926891.652, 565977.3419999999 5926891.366, 565972.778 5926892.108, 566002.022 5926934.729, 565994.819 5926938.89, 565994.715 5926938.739, 565963.638 5926893.589, 565960.481 5926894.1, 565991.638 5926940.523, 565995.86 5926946.834, 566000.887 5926944.611, 566004.279 5926942.439, 566007.45 5926946.751, 566009.074 5926949.425, 566011.402 5926953.534, 566013.183 5926957.917, 566016.2389999999 5926964.217, 566011.2120000001 5926966.277, 565923.124 5927005.967, 565922.662 5927006.158, 565914.412 5926988.543, 565920.366 5926985.816, 565869.201 5926911.189, 565861.933 5926915.437, 565894.745 5926959.954, 565898.988 5926966.795, 565900.721 5926971.856, 565901.764 5926977.103, 565902.098 5926982.443, 565901.7169999999 5926987.779, 565900.529 5926993.354, 565898.9129999999 5926997.898, 565896.763 5927002.215, 565894.108 5927006.241, 565887.566 5927013.095, 565883.733 5927015.894, 565848.436 5927033.534, 565852.218 5927039.784, 565858 5927052.018, 565855.487 5927056.233, 565830.569 5927069.414, 565820.753 5927050.939, 565818.025 5927059.763, 565816.5649999999 5927061.123, 565816.999 5927067.045, 565820.246 5927078.792, 565822.424 5927086.67, 565829.693 5927084.357, 565881.184 5927064.775, 565882.314 5927064.366, 565885.046 5927073.338, 565891.879 5927091.299, 565894.78 5927098.559, 565895.605 5927100.82, 565901.291 5927118.186, 565910.525 5927142.199, 565912.574 5927147.526, 565913.818 5927151.217, 565918.236 5927164.316, 565921.741 5927172.215, 565922.4300000001 5927174.172, 565924.678 5927181.887, 565927.8050000001 5927190.179, 565928.52 5927192.077, 565929.1679999999 5927193.796, 565931.058 5927198.165, 565932.292 5927201.019, 565932.775 5927202.284, 565935.026 5927208.186, 565935.55 5927209.649, 565940.687 5927223.666, 565945.763 5927237.332, 565947.8590000001 5927244.073, 565948.415 5927245.627, 565953.973 5927260.782, 565954.787 5927263.002, 565958.258 5927272.669, 565961.054 5927279.884, 565961.583 5927281.312, 565964.3100000001 5927288.287, 565965.455 5927291.595, 565968.1409999999 5927299.351, 565971.7290000001 5927308.787, 565975.179 5927317.579, 565975.501 5927318.467, 565981.1 5927333.776, 565985.785 5927346.271, 565987.9790000001 5927352.904, 565988.5209999999 5927354.403, 565991.838 5927364.232, 565997.694 5927380.241, 566001.004 5927388.853, 566001.476 5927390.155, 566005.007 5927399.7, 566024.078 5927392.597), (565908.245 5927089.584, 565896.67 5927055.4, 565913.018 5927048.004, 565909.904 5927037.885, 565909.838 5927037.783, 565910.374 5927033.391, 565913.797 5927031.731, 565926.938 5927025.36, 565934.425 5927044.89, 565957.001 5927102.885, 565976.853 5927154.263, 565987.3320000001 5927184.534, 565988.039 5927184.268, 566003.507 5927225.243, 566016.725 5927261.075, 566026.112 5927286.418, 566037.872 5927316.585, 566059.313 5927374.445, 566059.33 5927374.488, 566049.014 5927378.37, 566021.49 5927388.725, 566021.426 5927388.543, 565989.637 5927302.63, 565980.599 5927279.285, 565973.844 5927259.901, 565961.508 5927227.3, 565950.278 5927198.461, 565935.594 5927160.88, 565913.4080000001 5927104.832, 565908.245 5927089.584), (566010.769 5927205.291, 566000.973 5927179.407, 565980.238 5927124.619, 565973.194 5927107.815, 565964.0379999999 5927085.463, 565957.65 5927070.265, 565956.227 5927066.881, 565951.173 5927055.234, 565943.3 5927036.449, 565931.45 5927009.519, 565995.276 5926982.856, 566011.165 5927021.366, 566014.083 5927027.419, 566016.013 5927031.6, 566020.731 5927042.248, 566025.439 5927052.875, 566030.556 5927065.263, 566038.635 5927085.461, 566045.099 5927102.158, 566050.471 5927115.326, 566065.781 5927155.048, 566070.183 5927166.468, 566073.768 5927165.365, 566073.461 5927202.948, 566072.673 5927265.723, 566072.403 5927287.316, 566072.667 5927343.257, 566064.111 5927345.814, 566041.083 5927287.163, 566038.73 5927280.81, 566010.769 5927205.291)))"
91,DE.HH.UP_KLEINGARTENANLAGEN_91,"BUKEA, GEODATENSERVER (ArcSDE)",000740,40765040,409 Kleingartenbauverein Birkenhain,Bebelallee - Alsterdorfer Straße,Bebelallee - Alsterdorfer Straße,0,,65,Grün an Kleingärten,Hamburg-Nord,Alsterdorf,407,0,,,Allgemeines Grundvermögen ohne Erbbaurecht,05.01.2021,0.1,2021-02-16,"MULTIPOLYGON (((566001.921 5939791.519, 565997.252 5939782.47, 565992.524 5939772.903, 565991.191 5939772.178, 565988.704 5939770.828, 565988.29 5939771.593, 565988.24 5939771.566, 565988.178 5939771.68, 565986.42 5939770.727, 565974.524 5939774.872, 565963.915 5939774.615, 565949.616 5939773.945, 565933.083 5939771.264, 565917.444 5939767.69, 565900.017 5939764.562, 565894.432 5939763.669, 565884.825 5939760.541, 565871.419 5939754.286, 565859.578 5939747.36, 565858.4350000001 5939746.122, 565858.363 5939746.26, 565858.183 5939746.619, 565858.01 5939746.981, 565857.843 5939747.345, 565857.682 5939747.713, 565857.527 5939748.083, 565857.38 5939748.457, 565857.238 5939748.832, 565857.1040000001 5939749.21, 565856.976 5939749.59, 565856.8540000001 5939749.973, 565856.74 5939750.357, 565856.632 5939750.744, 565856.531 5939751.132, 565856.436 5939751.522, 565856.349 5939751.914, 565856.268 5939752.307, 565856.194 5939752.701, 565856.16 5939752.905, 565866.281 5939758.978, 565878.122 5939765.457, 565887.953 5939769.478, 565896.219 5939771.712, 565905.826 5939773.276, 565910.071 5939773.499, 565917.8909999999 5939772.158, 565920.349 5939772.382, 565929.062 5939777.967, 565933.754 5939779.084, 565950.51 5939781.765, 565962.798 5939783.328, 565982.906 5939780.647, 565991.173 5939796.51, 566001.921 5939791.519)))"
92,DE.HH.UP_KLEINGARTENANLAGEN_92,"BUKEA, GEODATENSERVER (ArcSDE)",000741,40765037,404 Gartenbauverein Alsterdorf,Alsterdorfer Straße - Carl-Cohn-Straße,Alsterdorfer Straße - Carl-Cohn-Straße,0,,65,Grün an Kleingärten,Hamburg-Nord,Alsterdorf,407,0,,,Allgemeines Grundvermögen ohne Erbbaurecht,05.01.2021,0.6,2021-02-16,"MULTIPOLYGON (((566591.476 5940061.637, 566591.411 5940061.779, 566573.919 5940099.765, 566468.464 5940049.789, 566468.964 5940048.289, 566465.215 5940046.291, 566452.721 5940040.293, 566452.221 5940041.793, 566374.254 5940004.311, 566279.294 5939959.332, 566267.549 5939954.334, 566267.549 5939952.835, 566247.557 5939944.339, 566162.5919999999 5939904.357, 566081.376 5939865.875, 566093.12 5939839.885, 566093.1949999999 5939839.705, 566073.218 5939830.336, 566050.507 5939819.375, 566043.135 5939814.353, 566042.508 5939814.04, 566040.544 5939812.506, 566040.66 5939812.968, 566041.414 5939814.202, 566037.16 5939812.794, 566072.053 5939870.036, 566076.83 5939872.303, 566134.6580000001 5939899.747, 566158.328 5939910.981, 566173.645 5939918.251, 566214.455 5939937.617, 566224.659 5939942.46, 566234.211 5939946.993, 566243.867 5939951.576, 566253.907 5939956.341, 566263.624 5939960.952, 566273.3590000001 5939965.571, 566283.156 5939970.219, 566323.946 5939989.576, 566332.59 5939993.679, 566352.4939999999 5940003.124, 566360.951 5940007.138, 566380.785 5940016.55, 566389.505 5940020.688, 566400.552 5940025.931, 566577.887 5940110.092, 566583.149 5940099.732, 566588.297 5940089.141, 566593.26 5940078.461, 566597.267 5940069.464, 566599.132 5940065.192, 566594.279 5940062.921, 566591.476 5940061.637)))"
93,DE.HH.UP_KLEINGARTENANLAGEN_93,"BUKEA, GEODATENSERVER (ArcSDE)",000778,70365023,726 Gartenbauverein Moorwiese-Neuland,Großmoordamm - Neuländer Straße,Großmoordamm - Neuländer Straße,0,,65,Grün an Kleingärten,Harburg,Neuland,703,718,,,Flächen des Bezirks - Stadtgrün,05.01.2021,0.0,2021-02-16,"MULTIPOLYGON (((566727.041 5923683.622, 566722.118 5923687.065, 566713.2560000001 5923693.264, 566716.264 5923697.648, 566753.804 5923671.91, 566749.954 5923666.538, 566726.393 5923682.697, 566727.041 5923683.622)))"
94,DE.HH.UP_KLEINGARTENANLAGEN_94,"BUKEA, GEODATENSERVER (ArcSDE)",000799,31865031,360 Gartenfreunde an der Brandfurt,Langenhorst,Langenhorst,0,,65,Grün an Kleingärten,Eimsbüttel,Niendorf,318,306,,,Flächen des Bezirks - Stadtgrün,05.01.2021,0.0,2021-02-16,"MULTIPOLYGON (((562750.306 5940361.124, 562745.713 5940360.946, 562741.895 5940360.807, 562718.018 5940359.938, 562715.1409999999 5940371.306, 562738.682 5940373.247, 562747.563 5940373.979, 562750.306 5940361.124)))"
95,DE.HH.UP_KLEINGARTENANLAGEN_95,"BUKEA, GEODATENSERVER (ArcSDE)",000812,13065008,156 Zwergfalkenweg,Schiffbeker Weg - Zwergfalkenweg,Schiffbeker Weg - Zwergfalkenweg,0,,65,Grün an Kleingärten,Hamburg-Mitte,Billstedt,130,117,,,Flächen des Bezirks - Stadtgrün,05.01.2021,0.4,2021-02-16,"MULTIPOLYGON (((573350.5209999999 5934509.126, 573346.112 5934502.701, 573369.284 5934490.446, 573372.9080000001 5934490.863, 573465.086 5934443.283, 573484.4129999999 5934485.906, 573509.192 5934473.02, 573507.705 5934471.533, 573589.973 5934429.408, 573607.757 5934463.71, 573608.605 5934465.346, 573612.173 5934463.546, 573599.117 5934437.663, 573607.977 5934422.96, 573614.997 5934411.312, 573629.584 5934387.101, 573653.678 5934374.944, 573650.045 5934367.745, 573645.976 5934369.936, 573623.674 5934383.317, 573619.709 5934389.76, 573602.8590000001 5934398.185, 573609.301 5934411.071, 573586.3959999999 5934421.793, 573587.27 5934423.536, 573587.264 5934423.539, 573513.965 5934461.23, 573493.156 5934419.686, 573478.22 5934427.377, 573477.971 5934431.884, 573509.192 5934462.117, 573501.263 5934468.56, 573469.546 5934439.318, 573474.0060000001 5934434.858, 573473.0429999999 5934430.043, 573334.333 5934501.471, 573333.074 5934505.471, 573338.083 5934514.958, 573350.5209999999 5934509.126)))"
96,DE.HH.UP_KLEINGARTENANLAGEN_96,"BUKEA, GEODATENSERVER (ArcSDE)",000921,60365026,629 Gartenfreunde Birkenhöhe Gojenberg,Ernst-Henning-Straße,Ernst-Henning-Straße,0,,65,Grün an Kleingärten,Bergedorf,Bergedorf,603,0,,,Flächen des Bezirks - Stadtgrün,05.01.2021,0.2,2021-02-16,"MULTIPOLYGON (((581753.862 5926971.641, 581747.874 5926894.568, 581711.827 5926915.333, 581683.851 5926932.028, 581670.404 5926939.543, 581670.639 5926942.533, 581713.924 5926935.727, 581732.887 5926932.268, 581736.442 5926974.805, 581753.862 5926971.641)))"
97,DE.HH.UP_KLEINGARTENANLAGEN_97,"BUKEA, GEODATENSERVER (ArcSDE)",000927,31865015,350 Gartenverein Rahweg,Rahweg,Rahweg,0,,65,Grün an Kleingärten,Eimsbüttel,Niendorf,318,307,,,Flächen des Bezirks - Stadtgrün,05.01.2021,2.2,2021-02-16,"MULTIPOLYGON (((564577.071 5943604.215, 564583.4129999999 5943582.911, 564503.466 5943449.187, 564503.478 5943449.183, 564555.23 5943432.301, 564555.227 5943432.296, 564330.358 5943056.92, 564319.671 5943063.327, 564306.972 5943042.064, 564303.836 5943043.93, 564315.999 5943065.281, 564220.1040000001 5943122.493, 564223.42 5943128.573, 564331.902 5943064.738, 564356.749 5943106.589, 564334.1189999999 5943120.141, 564280.449 5943151.936, 564249.032 5943170.451, 564252.21 5943176.622, 564275.586 5943162.596, 564360.299 5943112.286, 564385.167 5943154.364, 564385.304 5943154.478, 564335.889 5943183.844, 564295.817 5943207.613, 564277.301 5943218.391, 564280.34 5943225.024, 564388.3959999999 5943160.074, 564409.6949999999 5943196.556, 564389.775 5943218.389, 564328.147 5943254.871, 564328.7 5943256.252, 564325.936 5943258.74, 564325.383 5943259.016, 564332.291 5943271.176, 564331.7389999999 5943273.387, 564316.262 5943291.903, 564331.46 5943316.775, 564318.767 5943323.425, 564310.147 5943327.94, 564263.85 5943250.198, 564222.027 5943180.95, 564170.912 5943096.072, 564149.25 5943059.896, 564120.1409999999 5943011.196, 564115.241 5943013.931, 564121.8909999999 5943025.382, 564152.742 5943078.976, 564159.363 5943090.345, 564165.047 5943100.105, 564172.25 5943112.472, 564185.0330000001 5943134.422, 564198.866 5943158.171, 564211.678 5943180.172, 564215.076 5943186.006, 564220.621 5943195.527, 564225.949 5943204.279, 564238.936 5943225.61, 564248.071 5943240.616, 564256.7120000001 5943254.808, 564262.197 5943263.819, 564275.294 5943285.329, 564289.412 5943308.517, 564303.392 5943331.478, 564303.421 5943331.526, 564305.5 5943334.942, 564311.703 5943345.209, 564371.4840000001 5943444.155, 564371.808 5943444.693, 564429.509 5943540.19, 564467.235 5943602.628, 564475.294 5943597.475, 564463.938 5943577.337, 564477.566 5943569.312, 564488.013 5943587.784, 564491.95 5943585.816, 564481.2 5943567.041, 564495.735 5943558.41, 564499.3689999999 5943560.227, 564511.1800000001 5943569.311, 564522.536 5943577.941, 564529.804 5943583.088, 564536.4669999999 5943588.084, 564543.129 5943593.232, 564549.792 5943597.925, 564560.997 5943603.83, 564572.9449999999 5943609.803, 564577.071 5943604.215), (564557.877 5943590.839, 564529.532 5943540.935, 564548.186 5943529.79, 564548.296 5943529.741, 564578.403 5943580.298, 564557.877 5943590.839), (564416.028 5943455.851, 564430.915 5943480.158, 564443.676 5943502.034, 564458.564 5943528.468, 564469.8050000001 5943547.61, 564471.628 5943547.306, 564476.186 5943556.421, 564454.917 5943568.878, 564448.537 5943557.637, 564412.38 5943497.782, 564392.632 5943464.359, 564378.361 5943440.931, 564359.551 5943410.059, 564317.2290000001 5943339.807, 564338.61 5943326.715, 564356.9350000001 5943355.951, 564397.512 5943424.895, 564399.971 5943428.523, 564416.028 5943455.851), (564403.627 5943275.224, 564381.376 5943237.697, 564422.392 5943214.568, 564482.603 5943315.367, 564508.346 5943358.566, 564511.566 5943364.45, 564543.642 5943418.778, 564524.499 5943431.844, 564524.1949999999 5943430.933, 564505.053 5943442.176, 564491.38 5943419.692, 564476.797 5943395.081, 564474.367 5943392.954, 564471.214 5943387.618, 564455.985 5943361.622, 564434.169 5943325.404, 564403.627 5943275.224), (564543.336 5943521.78, 564505.355 5943543.962, 564496.2389999999 5943529.682, 564489.8590000001 5943519.96, 564481.048 5943504.161, 564453.096 5943455.242, 564431.523 5943468.612, 564425.447 5943457.978, 564415.421 5943441.57, 564405.242 5943425.497, 564387.041 5943395.223, 564331.193 5943300.97, 564353.447 5943287.879, 564345.594 5943275.661, 564382.684 5943252.97, 564413.225 5943304.023, 564453.802 5943371.221, 564462.529 5943386.93, 564465.167 5943391.09, 564486.519 5943426.68, 564497.76 5943445.822, 564543.336 5943521.78)))"
98,DE.HH.UP_KLEINGARTENANLAGEN_195,"BUKEA, GEODATENSERVER (ArcSDE)",003855,51261006,580 Deelwischredder,Deelwischredder,Deelwischredder,0,,61,Kleingarten,Wandsbek,Jenfeld,512,550,,,Flächen des Bezirks - Stadtgrün,05.01.2021,0.3,2021-02-16,"MULTIPOLYGON (((575728.057 5935914.175, 575752.924 5935909.996, 575734.378 5935800.301, 575712.453 5935810.106, 575711.602 5935813.225, 575728.057 5935914.175)))"
